word:what start_time:0:0 end_time:0:0
word:is start_time:0:0 end_time:0:0
word:machine start_time:0:0 end_time:0:0
word:learning start_time:0:0 end_time:0:0
word:in start_time:0:0 end_time:0:1
word:this start_time:0:1 end_time:0:2
word:video start_time:0:2 end_time:0:2
word:we start_time:0:2 end_time:0:2
word:will start_time:0:2 end_time:0:2
word:try start_time:0:2 end_time:0:3
word:to start_time:0:3 end_time:0:3
word:Define start_time:0:3 end_time:0:3
word:what start_time:0:3 end_time:0:3
word:it start_time:0:3 end_time:0:3
word:is start_time:0:3 end_time:0:4
word:and start_time:0:4 end_time:0:4
word:also start_time:0:4 end_time:0:4
word:try start_time:0:4 end_time:0:5
word:to start_time:0:5 end_time:0:5
word:give start_time:0:5 end_time:0:5
word:you start_time:0:5 end_time:0:5
word:a start_time:0:5 end_time:0:5
word:sense start_time:0:5 end_time:0:5
word:of start_time:0:5 end_time:0:5
word:when start_time:0:5 end_time:0:6
word:you start_time:0:6 end_time:0:6
word:wanted start_time:0:6 end_time:0:6
word:use start_time:0:6 end_time:0:6
word:machine start_time:0:6 end_time:0:7
word:learning start_time:0:7 end_time:0:7
word:even start_time:0:7 end_time:0:8
word:among start_time:0:8 end_time:0:8
word:the start_time:0:8 end_time:0:9
word:machine start_time:0:9 end_time:0:9
word:learning start_time:0:9 end_time:0:9
word:practitioner start_time:0:9 end_time:0:10
word:is start_time:0:10 end_time:0:10
word:there start_time:0:10 end_time:0:10
word:isn't start_time:0:10 end_time:0:11
word:a start_time:0:11 end_time:0:11
word:wallet start_time:0:11 end_time:0:11
word:at start_time:0:11 end_time:0:12
word:the start_time:0:12 end_time:0:12
word:definition start_time:0:12 end_time:0:12
word:of start_time:0:12 end_time:0:12
word:what start_time:0:12 end_time:0:13
word:is start_time:0:13 end_time:0:13
word:and start_time:0:13 end_time:0:13
word:what start_time:0:13 end_time:0:13
word:isn't start_time:0:13 end_time:0:14
word:machine start_time:0:14 end_time:0:14
word:learning start_time:0:14 end_time:0:15
word:but start_time:0:15 end_time:0:15
word:let start_time:0:15 end_time:0:15
word:me start_time:0:15 end_time:0:15
word:show start_time:0:15 end_time:0:16
word:you start_time:0:16 end_time:0:16
word:a start_time:0:16 end_time:0:16
word:couple start_time:0:16 end_time:0:16
word:of start_time:0:16 end_time:0:16
word:examples start_time:0:16 end_time:0:16
word:of start_time:0:16 end_time:0:17
word:the start_time:0:17 end_time:0:17
word:ways start_time:0:17 end_time:0:17
word:that start_time:0:17 end_time:0:18
word:people start_time:0:18 end_time:0:18
word:have start_time:0:18 end_time:0:18
word:tried start_time:0:18 end_time:0:18
word:to start_time:0:18 end_time:0:19
word:Define start_time:0:19 end_time:0:19
word:it start_time:0:19 end_time:0:19
word:hit start_time:0:19 end_time:0:20
word:the start_time:0:20 end_time:0:20
word:definition start_time:0:20 end_time:0:21
word:of start_time:0:21 end_time:0:21
word:wasn't start_time:0:21 end_time:0:21
word:machines start_time:0:21 end_time:0:22
word:are start_time:0:22 end_time:0:22
word:named start_time:0:22 end_time:0:22
word:Samuel start_time:0:22 end_time:0:24
word:he's start_time:0:24 end_time:0:25
word:a start_time:0:25 end_time:0:25
word:fine start_time:0:25 end_time:0:25
word:machine start_time:0:25 end_time:0:25
word:learning start_time:0:25 end_time:0:26
word:as start_time:0:26 end_time:0:26
word:the start_time:0:26 end_time:0:26
word:field start_time:0:26 end_time:0:27
word:of start_time:0:27 end_time:0:27
word:study start_time:0:27 end_time:0:27
word:that start_time:0:27 end_time:0:27
word:gives start_time:0:27 end_time:0:28
word:computer start_time:0:28 end_time:0:28
word:has start_time:0:28 end_time:0:28
word:the start_time:0:28 end_time:0:29
word:ability start_time:0:29 end_time:0:29
word:to start_time:0:29 end_time:0:29
word:learn start_time:0:29 end_time:0:29
word:without start_time:0:29 end_time:0:30
word:being start_time:0:30 end_time:0:30
word:exposed start_time:0:30 end_time:0:31
word:to start_time:0:31 end_time:0:31
word:reprogram start_time:0:31 end_time:0:31
word:Samuel start_time:0:31 end_time:0:33
word:came start_time:0:33 end_time:0:33
word:to start_time:0:33 end_time:0:33
word:say start_time:0:33 end_time:0:34
word:was start_time:0:34 end_time:0:34
word:that start_time:0:34 end_time:0:34
word:back start_time:0:34 end_time:0:34
word:in start_time:0:34 end_time:0:34
word:the start_time:0:34 end_time:0:35
word:1950s start_time:0:35 end_time:0:35
word:he start_time:0:35 end_time:0:36
word:wrote start_time:0:36 end_time:0:36
word:a start_time:0:36 end_time:0:36
word:check start_time:0:36 end_time:0:37
word:is start_time:0:37 end_time:0:37
word:playing start_time:0:37 end_time:0:37
word:program start_time:0:37 end_time:0:38
word:and start_time:0:38 end_time:0:39
word:the start_time:0:39 end_time:0:39
word:amazing start_time:0:39 end_time:0:39
word:thing start_time:0:39 end_time:0:39
word:about start_time:0:39 end_time:0:40
word:this start_time:0:40 end_time:0:40
word:check start_time:0:40 end_time:0:40
word:the start_time:0:40 end_time:0:40
word:same start_time:0:40 end_time:0:41
word:program start_time:0:41 end_time:0:41
word:was start_time:0:41 end_time:0:42
word:that start_time:0:42 end_time:0:42
word:officer start_time:0:42 end_time:0:42
word:Samuel start_time:0:42 end_time:0:43
word:himself start_time:0:43 end_time:0:43
word:wasn't start_time:0:43 end_time:0:44
word:very start_time:0:44 end_time:0:44
word:good start_time:0:44 end_time:0:44
word:Checkers start_time:0:44 end_time:0:45
word:player start_time:0:45 end_time:0:45
word:but start_time:0:45 end_time:0:46
word:what start_time:0:46 end_time:0:46
word:he start_time:0:46 end_time:0:46
word:did start_time:0:46 end_time:0:46
word:was start_time:0:46 end_time:0:46
word:he start_time:0:46 end_time:0:46
word:had start_time:0:46 end_time:0:47
word:the start_time:0:47 end_time:0:47
word:program start_time:0:47 end_time:0:47
word:has start_time:0:47 end_time:0:48
word:a start_time:0:48 end_time:0:48
word:thousands start_time:0:48 end_time:0:48
word:of start_time:0:48 end_time:0:48
word:games start_time:0:48 end_time:0:49
word:that start_time:0:49 end_time:0:49
word:gave start_time:0:49 end_time:0:49
word:itself start_time:0:49 end_time:0:49
word:and start_time:0:49 end_time:0:50
word:I start_time:0:50 end_time:0:50
word:watch start_time:0:50 end_time:0:50
word:a start_time:0:50 end_time:0:51
word:what start_time:0:51 end_time:0:51
word:go start_time:0:51 end_time:0:51
word:to start_time:0:51 end_time:0:51
word:for start_time:0:51 end_time:0:51
word:physician start_time:0:51 end_time:0:52
word:intended start_time:0:52 end_time:0:52
word:to start_time:0:52 end_time:0:52
word:be start_time:0:52 end_time:0:53
word:to start_time:0:53 end_time:0:53
word:win start_time:0:53 end_time:0:53
word:and start_time:0:53 end_time:0:54
word:was start_time:0:54 end_time:0:54
word:told start_time:0:54 end_time:0:54
word:it start_time:0:54 end_time:0:54
word:for start_time:0:54 end_time:0:54
word:Physicians start_time:0:54 end_time:0:55
word:tentatively start_time:0:55 end_time:0:55
word:to start_time:0:55 end_time:0:56
word:Lawson start_time:0:56 end_time:0:56
word:the start_time:0:56 end_time:0:57
word:check start_time:0:57 end_time:0:57
word:is start_time:0:57 end_time:0:57
word:playing start_time:0:57 end_time:0:57
word:program start_time:0:57 end_time:0:58
word:where start_time:0:58 end_time:0:58
word:is start_time:0:58 end_time:0:58
word:overtime start_time:0:58 end_time:0:59
word:I start_time:0:59 end_time:1:0
word:could start_time:1:0 end_time:1:0
word:both start_time:1:0 end_time:1:0
word:positions start_time:1:0 end_time:1:0
word:and start_time:1:0 end_time:1:1
word:what start_time:1:1 end_time:1:1
word:a start_time:1:1 end_time:1:1
word:bad start_time:1:1 end_time:1:1
word:position start_time:1:1 end_time:1:2
word:and start_time:1:2 end_time:1:3
word:eventually start_time:1:3 end_time:1:3
word:learn start_time:1:3 end_time:1:4
word:to start_time:1:4 end_time:1:4
word:play start_time:1:4 end_time:1:4
word:Checkers start_time:1:4 end_time:1:4
word:better start_time:1:4 end_time:1:5
word:than start_time:1:5 end_time:1:5
word:office start_time:1:5 end_time:1:5
word:have start_time:1:5 end_time:1:6
word:your start_time:1:6 end_time:1:6
word:himself start_time:1:6 end_time:1:6
word:was start_time:1:6 end_time:1:6
word:able start_time:1:6 end_time:1:7
word:to start_time:1:7 end_time:1:7
word:this start_time:1:7 end_time:1:8
word:was start_time:1:8 end_time:1:8
word:a start_time:1:8 end_time:1:8
word:remarkable start_time:1:8 end_time:1:9
word:results start_time:1:9 end_time:1:9
word:of start_time:1:9 end_time:1:10
word:himself start_time:1:10 end_time:1:11
word:not start_time:1:11 end_time:1:12
word:feel start_time:1:12 end_time:1:12
word:very start_time:1:12 end_time:1:12
word:good start_time:1:12 end_time:1:12
word:Checkers start_time:1:12 end_time:1:13
word:player start_time:1:13 end_time:1:13
word:but start_time:1:13 end_time:1:14
word:because start_time:1:14 end_time:1:14
word:the start_time:1:14 end_time:1:15
word:computer start_time:1:15 end_time:1:15
word:has start_time:1:15 end_time:1:15
word:the start_time:1:15 end_time:1:16
word:patience start_time:1:16 end_time:1:16
word:to start_time:1:16 end_time:1:16
word:play start_time:1:16 end_time:1:16
word:tens start_time:1:16 end_time:1:17
word:of start_time:1:17 end_time:1:17
word:thousands start_time:1:17 end_time:1:17
word:of start_time:1:17 end_time:1:18
word:games start_time:1:18 end_time:1:18
word:again start_time:1:18 end_time:1:18
word:to start_time:1:18 end_time:1:18
word:sell start_time:1:18 end_time:1:19
word:no start_time:1:19 end_time:1:19
word:human start_time:1:19 end_time:1:20
word:has start_time:1:20 end_time:1:20
word:the start_time:1:20 end_time:1:20
word:patience start_time:1:20 end_time:1:20
word:to start_time:1:20 end_time:1:20
word:play start_time:1:20 end_time:1:21
word:that start_time:1:21 end_time:1:21
word:many start_time:1:21 end_time:1:21
word:games start_time:1:21 end_time:1:21
word:by start_time:1:21 end_time:1:22
word:three start_time:1:22 end_time:1:23
word:does start_time:1:23 end_time:1:23
word:the start_time:1:23 end_time:1:23
word:computer start_time:1:23 end_time:1:24
word:was start_time:1:24 end_time:1:24
word:able start_time:1:24 end_time:1:24
word:to start_time:1:24 end_time:1:24
word:get start_time:1:24 end_time:1:25
word:so start_time:1:25 end_time:1:25
word:much start_time:1:25 end_time:1:25
word:Checkers start_time:1:25 end_time:1:26
word:playing start_time:1:26 end_time:1:26
word:experience start_time:1:26 end_time:1:27
word:that start_time:1:27 end_time:1:27
word:it start_time:1:27 end_time:1:27
word:eventually start_time:1:27 end_time:1:28
word:became start_time:1:28 end_time:1:28
word:a start_time:1:28 end_time:1:29
word:better start_time:1:29 end_time:1:29
word:check start_time:1:29 end_time:1:29
word:with start_time:1:29 end_time:1:29
word:player start_time:1:29 end_time:1:30
word:than start_time:1:30 end_time:1:30
word:office start_time:1:30 end_time:1:31
word:Samuel start_time:1:31 end_time:1:31
word:himself start_time:1:31 end_time:1:31
word:somewhat start_time:1:31 end_time:1:33
word:informal start_time:1:33 end_time:1:34
word:definition start_time:1:34 end_time:1:34
word:and start_time:1:34 end_time:1:35
word:an start_time:1:35 end_time:1:35
word:older start_time:1:35 end_time:1:35
word:one start_time:1:35 end_time:1:35
word:just start_time:1:35 end_time:1:36
word:the start_time:1:36 end_time:1:36
word:funny start_time:1:36 end_time:1:36
word:movies start_time:1:36 end_time:1:37
word:in start_time:1:37 end_time:1:37
word:definition start_time:1:37 end_time:1:37
word:by start_time:1:37 end_time:1:38
word:Tom start_time:1:38 end_time:1:38
word:Mitchell start_time:1:38 end_time:1:38
word:who's start_time:1:38 end_time:1:39
word:a start_time:1:39 end_time:1:39
word:friend start_time:1:39 end_time:1:39
word:out start_time:1:39 end_time:1:40
word:in start_time:1:40 end_time:1:40
word:Carnegie start_time:1:40 end_time:1:40
word:Mellon start_time:1:40 end_time:1:41
word:sottong start_time:1:41 end_time:1:42
word:Define start_time:1:42 end_time:1:42
word:machine start_time:1:42 end_time:1:43
word:learning start_time:1:43 end_time:1:43
word:by start_time:1:43 end_time:1:43
word:saying start_time:1:43 end_time:1:44
word:that start_time:1:44 end_time:1:44
word:a start_time:1:44 end_time:1:45
word:well start_time:1:45 end_time:1:45
word:posed start_time:1:45 end_time:1:45
word:learning start_time:1:45 end_time:1:46
word:problem start_time:1:46 end_time:1:46
word:is start_time:1:46 end_time:1:47
word:defined start_time:1:47 end_time:1:47
