word:hi start_time:0:3 end_time:0:3
word:guy start_time:0:3 end_time:0:3
word:in start_time:0:3 end_time:0:4
word:thi start_time:0:4 end_time:0:4
word:video start_time:0:4 end_time:0:4
word:will start_time:0:4 end_time:0:4
word:be start_time:0:4 end_time:0:4
word:look start_time:0:4 end_time:0:4
word:at start_time:0:4 end_time:0:5
word:the start_time:0:5 end_time:0:5
word:principl start_time:0:5 end_time:0:5
word:of start_time:0:5 end_time:0:5
word:microscopi start_time:0:5 end_time:0:6
word:magnif start_time:0:6 end_time:0:7
word:and start_time:0:7 end_time:0:7
word:resolut start_time:0:7 end_time:0:8
word:the start_time:0:8 end_time:0:9
word:light start_time:0:9 end_time:0:9
word:microscop start_time:0:9 end_time:0:9
word:laser start_time:0:9 end_time:0:10
word:scan start_time:0:10 end_time:0:10
word:microscop start_time:0:10 end_time:0:11
word:and start_time:0:11 end_time:0:12
word:then start_time:0:12 end_time:0:12
word:we'll start_time:0:12 end_time:0:12
word:finish start_time:0:12 end_time:0:12
word:with start_time:0:12 end_time:0:12
word:a start_time:0:12 end_time:0:12
word:summari start_time:0:12 end_time:0:13
word:so start_time:0:13 end_time:0:14
word:we start_time:0:14 end_time:0:14
word:need start_time:0:14 end_time:0:14
word:to start_time:0:14 end_time:0:14
word:understand start_time:0:14 end_time:0:14
word:how start_time:0:14 end_time:0:14
word:microscopi start_time:0:14 end_time:0:15
word:actual start_time:0:15 end_time:0:15
word:work start_time:0:15 end_time:0:16
word:befor start_time:0:16 end_time:0:16
word:we start_time:0:16 end_time:0:16
word:delv start_time:0:16 end_time:0:16
word:into start_time:0:16 end_time:0:17
word:how start_time:0:17 end_time:0:17
word:the start_time:0:17 end_time:0:17
word:microscop start_time:0:17 end_time:0:18
word:work start_time:0:18 end_time:0:18
word:as start_time:0:18 end_time:0:18
word:machin start_time:0:18 end_time:0:19
word:so start_time:0:19 end_time:0:19
word:when start_time:0:19 end_time:0:19
word:we start_time:0:19 end_time:0:19
word:look start_time:0:19 end_time:0:20
word:at start_time:0:20 end_time:0:20
word:6 start_time:0:20 end_time:0:20
word:instruct start_time:0:20 end_time:0:21
word:with start_time:0:21 end_time:0:21
word:the start_time:0:21 end_time:0:21
word:human start_time:0:21 end_time:0:21
word:eye start_time:0:21 end_time:0:21
word:just start_time:0:21 end_time:0:22
word:as start_time:0:22 end_time:0:22
word:they start_time:0:22 end_time:0:22
word:are start_time:0:22 end_time:0:22
word:we start_time:0:22 end_time:0:23
word:can start_time:0:23 end_time:0:23
word:onli start_time:0:23 end_time:0:23
word:distinguish start_time:0:23 end_time:0:23
word:thing start_time:0:23 end_time:0:24
word:that start_time:0:24 end_time:0:24
word:are start_time:0:24 end_time:0:24
word:about start_time:0:24 end_time:0:24
word:no start_time:0:24 end_time:0:25
word:point start_time:0:25 end_time:0:25
word:1 start_time:0:25 end_time:0:25
word:millimet start_time:0:25 end_time:0:26
word:apart start_time:0:26 end_time:0:26
word:thi start_time:0:26 end_time:0:27
word:is start_time:0:27 end_time:0:27
word:just start_time:0:27 end_time:0:27
word:about start_time:0:27 end_time:0:27
word:the start_time:0:27 end_time:0:27
word:size start_time:0:27 end_time:0:27
word:of start_time:0:27 end_time:0:28
word:a start_time:0:28 end_time:0:28
word:human start_time:0:28 end_time:0:28
word:egg start_time:0:28 end_time:0:28
word:So start_time:0:28 end_time:0:28
word:sick start_time:0:28 end_time:0:29
word:by start_time:0:29 end_time:0:29
word:end start_time:0:29 end_time:0:30
word:to start_time:0:30 end_time:0:30
word:end start_time:0:30 end_time:0:30
word:human start_time:0:30 end_time:0:30
word:egg start_time:0:30 end_time:0:30
word:cell start_time:0:30 end_time:0:31
word:is start_time:0:31 end_time:0:31
word:about start_time:0:31 end_time:0:31
word:8.1 start_time:0:31 end_time:0:33
word:millimet start_time:0:33 end_time:0:34
word:or start_time:0:34 end_time:0:34
word:tenth start_time:0:34 end_time:0:34
word:of start_time:0:34 end_time:0:34
word:a start_time:0:34 end_time:0:34
word:millimet start_time:0:34 end_time:0:35
word:the start_time:0:35 end_time:0:39
word:problem start_time:0:39 end_time:0:40
word:with start_time:0:40 end_time:0:40
word:thi start_time:0:40 end_time:0:40
word:ha start_time:0:40 end_time:0:40
word:the start_time:0:40 end_time:0:40
word:boil start_time:0:40 end_time:0:40
word:just start_time:0:40 end_time:0:41
word:want start_time:0:41 end_time:0:41
word:to start_time:0:41 end_time:0:41
word:studi start_time:0:41 end_time:0:41
word:thing start_time:0:41 end_time:0:41
word:which start_time:0:41 end_time:0:42
word:are start_time:0:42 end_time:0:42
word:much start_time:0:42 end_time:0:42
word:smaller start_time:0:42 end_time:0:42
word:than start_time:0:42 end_time:0:42
word:the start_time:0:42 end_time:0:42
word:XL start_time:0:42 end_time:0:43
word:like start_time:0:43 end_time:0:43
word:bacteria start_time:0:43 end_time:0:44
word:and start_time:0:44 end_time:0:44
word:red start_time:0:44 end_time:0:45
word:blood start_time:0:45 end_time:0:45
word:cell start_time:0:45 end_time:0:45
word:otherwis start_time:0:45 end_time:0:46
word:we start_time:0:46 end_time:0:46
word:wouldn't start_time:0:46 end_time:0:46
word:get start_time:0:46 end_time:0:46
word:far start_time:0:46 end_time:0:47
word:and start_time:0:47 end_time:0:47
word:understand start_time:0:47 end_time:0:47
word:biolog start_time:0:47 end_time:0:48
word:veri start_time:0:48 end_time:0:48
word:much start_time:0:48 end_time:0:48
word:a start_time:0:48 end_time:0:48
