word:what start_time:0:0 end_time:0:0,
word:I start_time:0:0 end_time:0:0,
word:want start_time:0:0 end_time:0:1,
word:to start_time:0:1 end_time:0:1,
word:talk start_time:0:1 end_time:0:1,
word:about start_time:0:1 end_time:0:1,
word:it start_time:0:1 end_time:0:1,
word:this start_time:0:1 end_time:0:1,
word:video start_time:0:1 end_time:0:2,
word:are start_time:0:2 end_time:0:2,
word:the start_time:0:2 end_time:0:2,
word:Notions start_time:0:2 end_time:0:2,
word:of start_time:0:2 end_time:0:2,
word:electronegative start_time:0:2 end_time:0:4,
word:electronegativity start_time:0:4 end_time:0:9,
word:negativity start_time:0:9 end_time:0:10,
word:negativity start_time:0:10 end_time:0:12,
word:and start_time:0:12 end_time:0:13,
word:a start_time:0:13 end_time:0:13,
word:closely start_time:0:13 end_time:0:14,
word:and start_time:0:14 end_time:0:14,
word:a start_time:0:14 end_time:0:14,
word:closely start_time:0:14 end_time:0:15,
word:related start_time:0:15 end_time:0:15,
word:idea start_time:0:15 end_time:0:16,
word:of start_time:0:16 end_time:0:16,
word:electron start_time:0:16 end_time:0:17,
word:affinity start_time:0:17 end_time:0:17,
word:electron start_time:0:17 end_time:0:20,
word:affinity start_time:0:20 end_time:0:21,
word:and start_time:0:21 end_time:0:22,
word:they're start_time:0:22 end_time:0:22,
word:so start_time:0:22 end_time:0:22,
word:closely start_time:0:22 end_time:0:23,
word:related start_time:0:23 end_time:0:23,
word:that start_time:0:23 end_time:0:24,
word:in start_time:0:24 end_time:0:24,
word:general start_time:0:24 end_time:0:24,
word:if start_time:0:24 end_time:0:24,
word:something start_time:0:24 end_time:0:25,
word:has start_time:0:25 end_time:0:25,
word:a start_time:0:25 end_time:0:25,
word:high start_time:0:25 end_time:0:25,
word:electronegativity start_time:0:25 end_time:0:26,
word:they start_time:0:26 end_time:0:27,
word:have start_time:0:27 end_time:0:27,
word:a start_time:0:27 end_time:0:27,
word:high start_time:0:27 end_time:0:28,
word:electron start_time:0:28 end_time:0:29,
word:affinity start_time:0:29 end_time:0:29,
word:but start_time:0:29 end_time:0:29,
word:what start_time:0:29 end_time:0:29,
word:does start_time:0:29 end_time:0:30,
word:this start_time:0:30 end_time:0:30,
word:mean start_time:0:30 end_time:0:30,
word:well start_time:0:30 end_time:0:31,
word:electron start_time:0:31 end_time:0:31,
word:affinity start_time:0:31 end_time:0:32,
word:is start_time:0:32 end_time:0:32,
word:how start_time:0:32 end_time:0:33,
word:much start_time:0:33 end_time:0:33,
word:does start_time:0:33 end_time:0:33,
word:that start_time:0:33 end_time:0:34,
word:Adam start_time:0:34 end_time:0:34,
word:attract start_time:0:34 end_time:0:35,
word:electrons start_time:0:35 end_time:0:36,
word:how start_time:0:36 end_time:0:36,
word:much start_time:0:36 end_time:0:36,
word:does start_time:0:36 end_time:0:36,
word:it start_time:0:36 end_time:0:36,
word:like start_time:0:36 end_time:0:37,
word:electrons start_time:0:37 end_time:0:37,
word:does start_time:0:37 end_time:0:37,
word:it start_time:0:37 end_time:0:38,
word:want start_time:0:38 end_time:0:38,
word:does start_time:0:38 end_time:0:39,
word:it start_time:0:39 end_time:0:39,
word:maybe start_time:0:39 end_time:0:39,
word:want start_time:0:39 end_time:0:40,
word:more start_time:0:40 end_time:0:40,
word:electrons start_time:0:40 end_time:0:41,
word:electronegativity start_time:0:41 end_time:0:43,
word:is start_time:0:43 end_time:0:43,
word:a start_time:0:43 end_time:0:43,
word:little start_time:0:43 end_time:0:43,
word:bit start_time:0:43 end_time:0:44,
word:more start_time:0:44 end_time:0:44,
word:specific start_time:0:44 end_time:0:44,
word:it start_time:0:44 end_time:0:45,
word:when start_time:0:45 end_time:0:46,
word:that start_time:0:46 end_time:0:46,
word:Adam start_time:0:46 end_time:0:47,
word:is start_time:0:47 end_time:0:47,
word:part start_time:0:47 end_time:0:47,
word:of start_time:0:47 end_time:0:47,
word:a start_time:0:47 end_time:0:48,
word:covalent start_time:0:48 end_time:0:48,
word:bond start_time:0:48 end_time:0:49,
word:what start_time:0:49 end_time:0:49,
word:it start_time:0:49 end_time:0:49,
word:is start_time:0:49 end_time:0:49,
word:sharing start_time:0:49 end_time:0:50,
word:electrons start_time:0:50 end_time:0:50,
word:with start_time:0:50 end_time:0:51,
word:another start_time:0:51 end_time:0:51,
word:atom start_time:0:51 end_time:0:52,
word:How start_time:0:52 end_time:0:53,
word:likely start_time:0:53 end_time:0:54,
word:is start_time:0:54 end_time:0:54,
word:it start_time:0:54 end_time:0:54,
word:or start_time:0:54 end_time:0:54,
word:how start_time:0:54 end_time:0:54,
word:badly start_time:0:54 end_time:0:55,
word:does start_time:0:55 end_time:0:55,
word:it start_time:0:55 end_time:0:55,
word:want start_time:0:55 end_time:0:56,
word:to start_time:0:56 end_time:0:56,
word:hog start_time:0:56 end_time:0:56,
word:the start_time:0:56 end_time:0:56,
word:electrons start_time:0:56 end_time:0:57,
word:in start_time:0:57 end_time:0:57,
word:that start_time:0:57 end_time:0:58,
word:covalent start_time:0:58 end_time:0:58,
word:bond start_time:0:58 end_time:0:58,
word:know start_time:0:58 end_time:0:59,
word:what start_time:0:59 end_time:0:59,
word:do start_time:0:59 end_time:0:59,
word:I start_time:0:59 end_time:0:59,
word:mean start_time:0:59 end_time:0:59,
word:to start_time:0:59 end_time:0:59,
word:buy start_time:0:59 end_time:0:59,
word:hog start_time:0:59 end_time:1:0,
word:electrons start_time:1:0 end_time:1:1,
word:so start_time:1:1 end_time:1:2,
word:let start_time:1:2 end_time:1:2,
word:me start_time:1:2 end_time:1:2,
word:make start_time:1:2 end_time:1:2,
word:let start_time:1:2 end_time:1:2,
word:me start_time:1:2 end_time:1:2,
word:write start_time:1:2 end_time:1:2,
word:this start_time:1:2 end_time:1:3,
word:down start_time:1:3 end_time:1:3,
word:so start_time:1:3 end_time:1:4,
word:so start_time:1:4 end_time:1:4,
word:how start_time:1:4 end_time:1:6,
word:badly start_time:1:6 end_time:1:8,
word:badly start_time:1:9 end_time:1:10,
word:wants start_time:1:10 end_time:1:10,
word:to start_time:1:12 end_time:1:12,
word:hog start_time:1:12 end_time:1:14,
word:this start_time:1:14 end_time:1:14,
word:is start_time:1:14 end_time:1:14,
word:an start_time:1:14 end_time:1:14,
word:informal start_time:1:14 end_time:1:14,
word:definition start_time:1:14 end_time:1:15,
word:clearly start_time:1:15 end_time:1:15,
word:hog start_time:1:15 end_time:1:16,
word:electrons start_time:1:16 end_time:1:17,
word:keep start_time:1:17 end_time:1:17,
word:keep start_time:1:17 end_time:1:18,
word:the start_time:1:18 end_time:1:18,
word:electron start_time:1:18 end_time:1:19,
word:to start_time:1:19 end_time:1:19,
word:spend start_time:1:19 end_time:1:19,
word:more start_time:1:19 end_time:1:19,
word:of start_time:1:19 end_time:1:19,
word:their start_time:1:19 end_time:1:19,
word:time start_time:1:19 end_time:1:20,
word:closer start_time:1:20 end_time:1:20,
word:to start_time:1:20 end_time:1:20,
word:them start_time:1:20 end_time:1:21,
word:then start_time:1:21 end_time:1:21,
word:to start_time:1:21 end_time:1:21,
word:the start_time:1:21 end_time:1:22,
word:other start_time:1:22 end_time:1:22,
word:party start_time:1:22 end_time:1:22,
word:the start_time:1:22 end_time:1:22,
word:covalent start_time:1:22 end_time:1:23,
word:bond start_time:1:23 end_time:1:23,
word:and start_time:1:23 end_time:1:23,
word:this start_time:1:23 end_time:1:23,
word:is start_time:1:23 end_time:1:24,
word:how start_time:1:24 end_time:1:24,
word:how start_time:1:24 end_time:1:24,
word:how start_time:1:24 end_time:1:25,
word:much start_time:1:25 end_time:1:26,
word:they start_time:1:26 end_time:1:27,
word:like start_time:1:27 end_time:1:27,
word:attract start_time:1:27 end_time:1:27,
word:electrons start_time:1:27 end_time:1:28,
word:or start_time:1:28 end_time:1:28,
word:how start_time:1:28 end_time:1:28,
word:how start_time:1:28 end_time:1:28,
word:how start_time:1:28 end_time:1:29,
word:much start_time:1:29 end_time:1:30,
word:Affinity start_time:1:30 end_time:1:30,
word:they start_time:1:30 end_time:1:31,
word:have start_time:1:31 end_time:1:31,
word:tours start_time:1:31 end_time:1:31,
word:electron start_time:1:31 end_time:1:32,
word:so start_time:1:32 end_time:1:32,
word:how start_time:1:32 end_time:1:33,
word:much start_time:1:33 end_time:1:33,
