word:let's start_time:0:0 end_time:0:0
word:delve start_time:0:0 end_time:0:1
word:into start_time:0:1 end_time:0:1
word:the start_time:0:1 end_time:0:1
word:world start_time:0:1 end_time:0:2
word:of start_time:0:2 end_time:0:2
word:mitochondria start_time:0:2 end_time:0:3
word:which start_time:0:3 end_time:0:3
word:are start_time:0:3 end_time:0:4
word:probably start_time:0:4 end_time:0:4
word:my start_time:0:4 end_time:0:5
word:favorite start_time:0:5 end_time:0:6
word:organelle start_time:0:6 end_time:0:6
word:mitochondria start_time:0:6 end_time:0:9
word:of start_time:0:9 end_time:0:10
word:a start_time:0:10 end_time:0:10
word:little start_time:0:10 end_time:0:11
word:bit start_time:0:11 end_time:0:11
word:deeper start_time:0:11 end_time:0:11
word:into start_time:0:11 end_time:0:11
word:their start_time:0:11 end_time:0:12
word:structure start_time:0:12 end_time:0:12
word:so start_time:0:12 end_time:0:13
word:let's start_time:0:13 end_time:0:13
word:just start_time:0:13 end_time:0:13
word:think start_time:0:13 end_time:0:14
word:about start_time:0:14 end_time:0:14
word:a start_time:0:14 end_time:0:15
word:cell start_time:0:15 end_time:0:15
word:and start_time:0:15 end_time:0:16
word:not start_time:0:16 end_time:0:16
word:just start_time:0:16 end_time:0:16
word:any start_time:0:16 end_time:0:16
word:cell start_time:0:16 end_time:0:16
word:but start_time:0:16 end_time:0:17
word:a start_time:0:17 end_time:0:17
word:eukaryotic start_time:0:17 end_time:0:17
word:cell start_time:0:17 end_time:0:18
word:so start_time:0:18 end_time:0:18
word:that's start_time:0:18 end_time:0:18
word:the start_time:0:18 end_time:0:18
word:cellular start_time:0:18 end_time:0:19
word:membrane start_time:0:19 end_time:0:19
word:and start_time:0:19 end_time:0:20
word:when start_time:0:20 end_time:0:21
word:people start_time:0:21 end_time:0:21
word:say start_time:0:21 end_time:0:21
word:a start_time:0:21 end_time:0:21
word:eukaryote start_time:0:21 end_time:0:22
word:or start_time:0:22 end_time:0:22
word:eukaryotic start_time:0:22 end_time:0:23
word:cell start_time:0:23 end_time:0:23
word:that start_time:0:23 end_time:0:23
word:must start_time:0:23 end_time:0:25
word:have start_time:0:25 end_time:0:25
word:a start_time:0:25 end_time:0:25
word:that start_time:0:25 end_time:0:26
word:that start_time:0:26 end_time:0:26
word:must start_time:0:26 end_time:0:26
word:have start_time:0:26 end_time:0:26
word:its start_time:0:26 end_time:0:26
word:nuclear start_time:0:26 end_time:0:27
word:DNA start_time:0:27 end_time:0:27
word:in start_time:0:27 end_time:0:27
word:a start_time:0:27 end_time:0:27
word:membrane-bound start_time:0:27 end_time:0:28
word:nucleus start_time:0:28 end_time:0:29
word:and start_time:0:29 end_time:0:30
word:that start_time:0:30 end_time:0:30
word:would start_time:0:30 end_time:0:30
word:be start_time:0:30 end_time:0:30
word:true start_time:0:30 end_time:0:31
word:so start_time:0:31 end_time:0:31
word:let's start_time:0:31 end_time:0:31
word:draw start_time:0:31 end_time:0:31
word:are start_time:0:31 end_time:0:32
word:membrane-bound start_time:0:32 end_time:0:32
word:nucleus start_time:0:32 end_time:0:33
word:that's start_time:0:33 end_time:0:33
word:our start_time:0:33 end_time:0:33
word:nuclear start_time:0:33 end_time:0:34
word:membrane start_time:0:34 end_time:0:34
word:you start_time:0:34 end_time:0:35
word:have start_time:0:35 end_time:0:35
word:your start_time:0:35 end_time:0:35
word:DNA start_time:0:35 end_time:0:36
word:and start_time:0:36 end_time:0:37
word:draw start_time:0:37 end_time:0:38
word:some start_time:0:38 end_time:0:39
word:details start_time:0:39 end_time:0:39
word:about start_time:0:39 end_time:0:43
word:a start_time:0:43 end_time:0:43
word:membrane-bound start_time:0:43 end_time:0:44
word:nucleus start_time:0:44 end_time:0:44
word:or start_time:0:44 end_time:0:45
word:membrane-bound start_time:0:45 end_time:0:46
word:organelles start_time:0:46 end_time:0:47
word:and start_time:0:47 end_time:0:47
word:it start_time:0:47 end_time:0:47
word:will start_time:0:47 end_time:0:48
word:statical start_time:0:48 end_time:0:48
word:second start_time:0:48 end_time:0:49
word:place start_time:0:49 end_time:0:49
word:for start_time:0:49 end_time:0:49
word:a start_time:0:49 end_time:0:50
word:membrane-bound start_time:0:50 end_time:0:50
word:structure start_time:0:50 end_time:0:51
word:that start_time:0:51 end_time:0:51
word:is start_time:0:51 end_time:0:51
word:very start_time:0:51 end_time:0:51
word:important start_time:0:51 end_time:0:52
word:to start_time:0:52 end_time:0:52
word:the start_time:0:52 end_time:0:52
word:cell start_time:0:52 end_time:0:52
word:would start_time:0:52 end_time:0:53
word:be start_time:0:53 end_time:0:53
word:the start_time:0:53 end_time:0:54
word:mitochondria start_time:0:54 end_time:0:54
word:so start_time:0:54 end_time:0:55
word:let's start_time:0:55 end_time:0:55
word:draw start_time:0:55 end_time:0:55
word:some start_time:0:55 end_time:0:56
word:mitochondria start_time:0:56 end_time:0:56
word:right start_time:0:56 end_time:0:57
word:over start_time:0:57 end_time:0:57
word:here start_time:0:57 end_time:0:57
word:so start_time:0:58 end_time:0:58
word:I'll start_time:0:58 end_time:0:59
word:talk start_time:0:59 end_time:0:59
word:a start_time:0:59 end_time:0:59
word:little start_time:0:59 end_time:0:59
word:bit start_time:0:59 end_time:0:59
word:more start_time:0:59 end_time:0:59
word:about start_time:0:59 end_time:0:59
word:what start_time:0:59 end_time:1:0
word:these start_time:1:0 end_time:1:0
word:little start_time:1:0 end_time:1:0
word:squiggly start_time:1:0 end_time:1:0
word:lines start_time:1:0 end_time:1:1
word:that start_time:1:1 end_time:1:1
word:I'm start_time:1:1 end_time:1:1
word:drying start_time:1:1 end_time:1:1
word:inside start_time:1:1 end_time:1:2
